,Customer ID,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
3484,0743-HNPFG,5,0.18181818181818182,0.704225352112676,0.35907181436287255,0.16470588235294117,0.5124378109452736,0.4089199169166859,0.0,0.0,0.2568083888776678,0.37268752749210154,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
3485,5035-PGZXH,1,0.0,0.7746478873239436,0.6487297459491898,0.023529411764705882,0.881094527363184,0.6803138702977152,0.0,0.2,0.5094593684777486,0.6471929205434362,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0
3486,8695-WDYEA,3,0.0,0.0,0.7861572314462891,0.3058823529411765,0.3283582089552239,0.003744518809139165,0.0,0.0,0.011024708813034403,0.005786094306897988,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3487,6543-JXSOO,6,0.45454545454545453,0.30985915492957744,0.2576515303060612,0.4823529411764706,0.39303482587064675,0.14586314331871683,0.0,0.0,0.0831033012410512,0.13026698489209718,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
3488,8605-ITULD,3,0.0,0.0,0.10202040408081615,0.0,0.012935323383084583,8.654511885529656e-05,0.0,0.0,0.001430687403218205,0.00027513008049854566,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3489,6416-YJTTB,3,0.0,0.14084507042253522,0.16963392678535708,0.611764705882353,0.6094527363184079,0.08964343411031618,0.0,0.0,0.02616755313180278,0.07255155134897365,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3490,4472-VESGY,8,0.5454545454545454,0.7183098591549296,0.6219243848769753,0.32941176470588235,0.7950248756218906,0.5740364643434109,0.0,0.0,0.4535222962813349,0.5509893811496591,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
3491,3195-TQDZX,3,0.0,0.028169014084507043,0.03140628125625125,0.0,0.01990049751243781,0.004921532425571198,0.0,0.0,0.0013212818959132836,0.0037464521599801974,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3492,3128-YOVTD,0,0.5454545454545454,0.704225352112676,0.050610122024404874,0.8352941176470589,0.6059701492537314,0.4615451188552966,0.0,0.0,0.03619639130142059,0.3450599515971762,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3493,7041-TXQJH,5,0.0,0.5070422535211268,0.0,0.07058823529411765,0.218407960199005,0.16848026771290098,0.0,0.0,0.0,0.12188429818414147,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
3494,5014-GSOUQ,3,0.0,0.16901408450704225,0.3746749349869974,0.0,0.016915422885572132,0.02594622663281791,0.0,0.0,0.06830550506070604,0.03895139480079411,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
3495,5724-BIDBU,6,0.2727272727272727,0.676056338028169,0.8439687937587517,0.611764705882353,0.3691542288557214,0.30177129009923837,0.0,0.0,0.5799361520680446,0.3913620862386457,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
3496,1769-GRUIK,3,0.0,0.23943661971830985,0.05521104220844168,0.3058823529411765,0.5258706467661691,0.14181283175628895,0.0,1.0,0.013936578468996161,0.11925676410229823,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3497,8819-WFGGJ,5,0.6363636363636364,0.9436619718309859,0.0,0.18823529411764706,0.3567164179104478,0.4356912070159243,0.0,0.0,0.0,0.31553322551133217,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3498,7427-AUFPY,3,0.0,0.7464788732394366,0.5145029005801159,0.0,0.013930348258706454,0.11422801753981077,0.0,0.0,0.38961825893758834,0.19871416409794965,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
3499,7898-PDWQE,8,0.18181818181818182,0.9859154929577465,0.36087217443488695,0.4823529411764706,0.618407960199005,0.6587064389568428,0.0,0.0,0.35931012814470703,0.5842650681804118,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
3500,9972-EWRJS,3,0.18181818181818182,0.9295774647887324,0.9751950390078015,0.0,0.009950248756218905,0.1562543272559428,0.0,0.0,0.9162711236787181,0.3861680651748874,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
3501,9314-IJWSQ,3,0.09090909090909091,0.18309859154929578,0.5317063412682536,0.6235294117647059,0.6621890547263681,0.1367528271405493,0.0,0.0,0.10438968558540362,0.13001025256774137,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3502,5799-JRCZO,3,0.0,0.8732394366197183,0.48649729945989195,0.0,0.012437810945273632,0.13804523424878837,0.0,0.0,0.4298121591597657,0.22795656122522368,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
3503,1921-KYSAY,8,0.0,0.5633802816901409,0.73874774954991,0.35294117647058826,0.5009950248756219,0.3298234479575352,0.0,0.0,0.4247542583989766,0.3654312852170685,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3504,6198-RTPMF,2,0.9090909090909091,0.22535211267605634,0.1844368873774755,0.15294117647058825,0.7398009950248756,0.1801177013616432,0.0,0.0,0.043969792858906176,0.14342556184238478,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
3505,2924-KHUVI,1,0.6363636363636364,0.7746478873239436,0.9381876375275054,0.5647058823529412,0.8189054726368159,0.6342199399953842,0.0,0.0,0.7367759599631949,0.679043617734768,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3506,1925-GMVBW,3,0.0,0.056338028169014086,0.4906981396279256,0.0,0.02288557213930349,0.008919916916685899,0.0,0.0,0.0344066294126888,0.01650696856826989,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3507,6184-DYUOB,3,0.45454545454545453,0.028169014084507043,0.8381676335267053,0.0,0.013432835820895536,0.004206092776367413,0.0,0.0,0.03526223658520164,0.013345899558286599,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3508,9207-ZPANB,6,0.0,0.5070422535211268,0.2608521704340868,0.16470588235294117,0.48955223880597015,0.27977152088622204,0.0,0.0,0.13534863888327836,0.24288550407343049,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
3509,9327-QSDED,3,0.0,0.09859154929577464,0.14042808561712342,0.27058823529411763,0.25174129353233826,0.036533579506115854,0.0,0.06666666666666667,0.015754393051908705,0.03179466766126051,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3510,1656-DRSMG,8,0.0,0.8732394366197183,0.38027605521104224,0.23529411764705882,0.9114427860696517,0.8059254558042926,0.0,0.0,0.33596748131690574,0.6839967954453846,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
3511,3012-VFFMN,3,0.6363636363636364,0.08450704225352113,0.10022004400880175,0.0,0.02388059701492536,0.01617239787675975,0.0,0.0,0.009838079849188717,0.014438893525495107,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3512,2984-AFWNC,1,0.0,0.028169014084507043,0.34026805361072215,0.32941176470588235,0.7676616915422886,0.03165820447726748,0.0,0.0,0.014315289840436276,0.026996198354571586,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
3513,0640-YJTPY,3,0.2727272727272727,1.0,0.11402280456091218,0.0,0.02736318407960199,0.17019963074082622,0.0,0.0,0.1151282569177944,0.15745050585466777,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3514,8096-LOIST,4,0.0,0.2535211267605634,0.8045609121824364,0.25882352941176473,0.3776119402985075,0.12400184629586893,0.0,0.0,0.2143730783904486,0.15355603538390264,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
3515,9764-REAFF,3,0.8181818181818182,0.8169014084507042,0.5399079815963193,0.0,0.0014925373134328217,0.11989960766212784,0.0,0.0,0.446713907403667,0.21984482328955224,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3516,7107-UBYKY,3,0.45454545454545453,0.4788732394366197,0.4952990598119624,0.0,0.07462686567164178,0.09967112854834988,0.0,0.0,0.24310464777037188,0.14448845039045058,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3517,4881-GQJTW,3,0.0,0.18309859154929578,0.17083416683336666,0.0,0.013432835820895536,0.03249480729286868,0.0,0.0,0.033539801162503644,0.03333338908410952,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3518,7876-DNYAP,3,0.6363636363636364,0.9577464788732394,0.16783356671334268,0.0,0.01542288557213931,0.1636452804061851,0.0,0.0,0.16239985188177475,0.16679238466697555,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
3519,2882-WDTBA,0,0.36363636363636365,0.9577464788732394,0.8867773554710942,0.21176470588235294,0.572139303482587,0.6195880452342487,0.0,0.0,0.8580673937924999,0.7045972647554185,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
3520,2091-GPPIQ,5,0.9090909090909091,1.0,0.5209041808361672,0.07058823529411765,0.6039800995024875,0.659052619432264,0.0,0.0,0.5259543526560291,0.6341932333052908,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3521,5071-FBJFS,6,0.7272727272727273,0.04225352112676056,0.8929785957191438,0.24705882352941178,0.3189054726368159,0.022882529425340407,0.0,0.0,0.05009089072914563,0.031301273291977405,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
3522,2796-UUZZO,0,0.8181818181818182,0.8732394366197183,0.37767553510702134,0.5647058823529412,0.617412935323383,0.5628375259635356,0.0,0.26666666666666666,0.33366996566350227,0.5104900660479446,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
3523,2429-AYKKO,3,0.0,1.0,0.06861372274454891,0.0,0.01592039800995026,0.16331640895453495,0.0,0.0,0.06927893354877802,0.1387943448642664,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3524,9798-OPFEM,3,0.0,0.6338028169014085,0.6557311462292459,0.0,0.028358208955223896,0.10596584352642512,0.0,0.0,0.42300096501267986,0.20267804428507155,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
3525,3794-NFNCH,6,0.9090909090909091,0.4084507042253521,0.4632926585317063,0.07058823529411765,0.31592039800995025,0.16802446342026311,0.0,0.0,0.19491011916784487,0.1796574337806218,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
3526,5193-QLVZB,1,0.0,0.8732394366197183,0.9751950390078015,0.24705882352941178,0.8606965174129353,0.7521001615508885,0.0,0.0,0.8615683700262574,0.8016730250426911,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3527,7114-AEOZE,3,0.0,0.8309859154929577,0.6225245049009802,0.0,0.01592039800995026,0.12800600046157395,0.0,0.0,0.5237999057429475,0.2486991950145426,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3528,5522-NYKPB,3,0.0,0.3380281690140845,0.23584716943388676,0.6941176470588235,0.673134328358209,0.2515866605123471,0.0,0.0,0.08268531609775803,0.20676067362547856,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
3529,6518-KZXCB,3,0.0,0.29577464788732394,0.09581916383276655,0.0,0.06965174129353234,0.06320101546272791,0.0,0.0,0.02956192912767342,0.054400492390855315,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
3530,2245-ADZFJ,5,0.8181818181818182,0.4225352112676056,0.570514102820564,0.023529411764705882,0.6199004975124378,0.28303715670436186,0.0,0.0,0.24801947979083913,0.2788397371462404,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
3531,7776-QGYJC,6,0.6363636363636364,0.5352112676056338,0.8137627525505101,0.8941176470588236,0.6293532338308457,0.35639279944611124,0.0,0.0,0.44506160371642095,0.39073990757636323,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3532,9313-QOLTZ,3,0.0,0.352112676056338,0.6347269453890778,0.0,0.026368159203980085,0.057639049157627506,0.0,0.0,0.2314291164523441,0.11054709909198712,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3533,4672-FOTSD,0,0.0,0.15492957746478872,0.9161832366473294,0.047058823529411764,0.48756218905472637,0.09387260558504501,0.0,0.0,0.15417760721739715,0.11377674155668432,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3534,9818-XQCUV,3,0.0,0.014084507042253521,0.5185037007401481,0.0,0.020895522388059716,0.0030579275328871448,0.0,0.0,0.014542516663300345,0.006337190729537932,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3535,7338-ERIVA,6,0.0,0.5352112676056338,0.0,0.15294117647058825,0.26666666666666666,0.2044541887837526,0.0,0.0,0.0,0.1479547549000751,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
3536,8259-NFJTV,6,0.7272727272727273,0.08450704225352113,0.0,0.2,0.16318407960199002,0.02628663743364874,0.0,0.0,0.0,0.018835957243614726,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
3537,6968-GMKPR,1,0.0,0.7605633802816901,0.4468893778755751,0.047058823529411764,0.6298507462686567,0.5181975536579737,0.0,0.0,0.34468345339886447,0.4780774010326159,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
3538,4751-ERMAN,5,0.6363636363636364,1.0,0.8433686737347469,0.21176470588235294,0.5686567164179105,0.6302157858296792,0.0,0.0,0.8515451423954756,0.7103549261664596,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3539,1436-ZMJAN,1,0.5454545454545454,0.1267605633802817,0.741748349669934,0.08235294117647059,0.49303482587064673,0.07319986152780983,0.0,0.0,0.10401939002221773,0.08384275605077111,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
3540,0799-DDIHE,4,0.6363636363636364,0.19718309859154928,0.48549709941988395,0.3176470588235294,0.2791044776119403,0.07161897069005309,0.0,0.0,0.10212583316501718,0.0821326009911373,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
3541,3070-FNFZQ,3,0.09090909090909091,0.30985915492957744,0.7919583916783357,0.0,0.021393034825870634,0.053075236556658204,0.0,0.0,0.2554394174016473,0.11439724769568108,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3542,2812-SFXMJ,3,0.0,0.0,0.15323064612922585,0.0,0.017910447761194038,0.0001442418647588276,0.0,0.0,0.002148836374245383,0.000531026143211479,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3543,5014-WUQMG,5,0.09090909090909091,0.647887323943662,0.3118623724744949,0.611764705882353,0.7746268656716417,0.50457535195015,0.0,0.0,0.20555050607060305,0.4267292636381731,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
3544,5312-TSZVC,3,0.0,0.19718309859154928,0.4712942588517703,0.0,0.013930348258706454,0.029056081237018232,0.0,0.0,0.09913822123476738,0.05039647164487648,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
3545,2782-JEEBU,6,0.0,0.28169014084507044,0.0,0.10588235294117647,0.17661691542288557,0.08785483498730672,0.0,0.0,0.0,0.06345469719802174,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
3546,5127-BZENZ,6,0.09090909090909091,0.7746478873239436,0.7945589117823564,0.12941176470588237,0.46716417910447766,0.4031098546042003,0.0,0.0,0.6239816872012388,0.47793272776840234,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
3547,2720-FVBQP,3,0.09090909090909091,0.07042253521126761,0.49669933986797354,0.9647058823529412,0.3054726368159204,0.029361873990306944,0.0,0.0,0.041792903790480035,0.03352322047703709,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
3548,4522-XRWWI,8,0.09090909090909091,0.5774647887323944,0.3462692538507701,0.9647058823529412,0.618905472636816,0.3873874913454881,0.0,0.0,0.20394869723288225,0.34132520710019587,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
3549,3766-EJLFL,8,0.09090909090909091,0.9436619718309859,0.3684736947389478,0.6235294117647059,0.9034825870646765,0.8642684052619433,0.0,0.0,0.35137682623039124,0.7308717693122083,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3550,5939-SXWHM,3,0.09090909090909091,0.6619718309859155,0.4146829365873175,0.0,0.0800995024875622,0.14150126932840987,0.0,0.0,0.279135528176126,0.18554387948466214,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3551,7643-RCHXS,3,0.0,0.8732394366197183,0.8369673934786958,0.0,0.01094527363184081,0.14367066697438263,0.0,0.0,0.7394465764492022,0.3243365518256428,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3552,8246-SHFGA,3,0.0,0.22535211267605634,0.6805361072214443,0.0,0.028358208955223896,0.04232056312024002,0.0,0.0,0.16223995152494447,0.07882016862379768,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3553,0620-XEFWH,3,0.09090909090909091,0.04225352112676056,0.7809561912382476,0.0,0.005970149253731357,0.007546734364181861,0.0,0.0,0.043807087232657825,0.018314129978474626,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
3554,6485-QXWWE,3,0.0,0.8591549295774648,0.05661132226445289,0.0,0.07711442786069651,0.18692591737825986,0.0,0.0,0.04922125720954241,0.14992498733063614,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3555,7321-VGNKU,3,0.09090909090909091,0.014084507042253521,0.15403080616123224,0.25882352941176473,0.5184079601990049,0.011706669743826448,0.0,0.13333333333333333,0.004320114903835365,0.011230157601869213,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3556,5327-CNLUQ,0,0.09090909090909091,0.6619718309859155,0.12202440488097618,0.21176470588235294,0.782587064676617,0.5140376182783291,0.0,0.0,0.08213828856123341,0.39679695065554554,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
3557,7552-KEYGT,3,0.09090909090909091,0.36619718309859156,0.8839767953590717,0.0,0.012935323383084583,0.057898684514193395,0.0,0.0,0.33470511007877196,0.14152223034325195,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
3558,5816-JMLGY,5,0.36363636363636365,0.971830985915493,0.795759151830366,0.611764705882353,0.618407960199005,0.6576332794830372,0.0,0.0,0.78115532215714,0.7092410256581798,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
3559,2927-QRRQV,0,0.09090909090909091,0.6338028169014085,0.20264052810562114,0.03529411764705882,0.7601990049751244,0.4954650357719824,0.0,0.0,0.13071994434345477,0.39781969864475436,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0
3560,6265-SXWBU,1,0.8181818181818182,0.9577464788732394,0.8491698339667934,0.3176470588235294,0.7711442786069652,0.7491864758827602,0.0,0.0,0.8216774389012321,0.7876698238331222,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
3561,7941-RCJOW,3,0.0,0.9014084507042254,0.8941788357671534,0.0,0.012935323383084583,0.13845488114470345,0.0,0.0,0.8150710294216656,0.3431005905679722,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
